FID,providerid,uid,caretype,price,capacity,quality,provider_l,provider_1
4509,JVJ9JB2A,4510,center,142,93,1,-93.655708313000005,45.255832672099999
4510,YXX8BG6P,4511,center,134,54,2,-93.655670165999993,44.852008819600002
4511,NMW9CH7I,4512,family,288,34,1,-93.655540466299996,45.758827209499998
4512,JQK8GI8F,4513,family,200,8,1,-93.655311584499998,45.206790924099998
4513,DIM4FU1L,4514,family,280,2,2,-93.654750000000007,44.636040000000001
4514,TDT6QY2W,4515,center,149,64,2,-93.654640000000001,45.254800000000003
4515,WXE1EO3J,4516,family,9,5,4,-93.654479980500000,45.228866577100000
4516,AGH3ZM7I,4517,family,269,32,4,-93.654430000000005,45.229170000000003
4517,DAC2DP4A,4518,family,276,44,2,-93.653509999999997,45.207290000000000
4518,TTV5VR8V,4519,center,498,77,4,-93.653229999999994,45.264749999999999
4519,ZEW9UF4R,4520,family,119,9,2,-93.652959999999993,45.166580000000003
4520,KZO0UJ0C,4521,family,231,32,3,-93.652940000000001,45.205599999999997
4521,RVE1XB9V,4522,center,338,64,2,-93.652619999999999,45.751260000000002
4522,VCS2UR8N,4523,family,89,13,1,-93.652280000000005,45.166600000000003
4523,USF9WM7A,4524,center,464,45,4,-93.652259999999998,45.227539999999998
4524,LYD2JI0F,4525,center,376,38,2,-93.652015685999999,45.008686065699997
4525,FBG8EL2X,4526,family,269,47,4,-93.651669999999996,44.675660000000001
4526,KYK0WZ4K,4527,family,76,46,2,-93.651660000000007,44.675860000000000
4527,DRN6AB1L,4528,family,269,9,3,-93.651390075699993,47.745323181200000
4528,NDB9IR7P,4529,family,2,44,4,-93.651280000000000,44.680210000000002
4529,TQY3UM0B,4530,family,209,25,3,-93.651179999999997,45.233110000000003
4530,THP4UI4L,4531,center,333,60,1,-93.650970000000001,44.680579999999999
4531,RFC2IL3N,4532,family,259,42,4,-93.650863647500003,45.233112335199998
4532,DRC8GL0M,4533,center,355,54,1,-93.650733947800006,44.680259704599997
4533,DVF7JN2Y,4534,center,192,94,3,-93.650627136200001,44.680660247799999
4534,FHF6YG0B,4535,family,9,12,3,-93.650620000000004,45.078899999999997
4535,UHW6UB6Q,4536,family,198,4,4,-93.650588989300005,45.079982757600000
4536,ZSC8KR0N,4537,family,177,0,2,-93.650329999999997,45.766599999999997
4537,IVK5KU2P,4538,center,331,21,3,-93.649889999999999,45.230660000000000
4538,STV0WK7F,4539,family,112,29,4,-93.649799999999999,45.766340000000000
4539,TIH6VM6I,4540,family,252,41,4,-93.649590000000003,45.260629999999999
4540,JYR9HE9B,4541,center,181,89,4,-93.648899999999998,44.651370000000000
4541,POT2VD5J,4542,family,270,17,1,-93.648660000000007,45.233359999999998
4542,ZAY8EO5Q,4543,family,1,10,2,-93.648399999999995,45.263129999999997
4543,VPU9KJ6J,4544,center,424,95,3,-93.648380000000003,45.262799999999999
4544,ETT3UH6W,4545,family,153,24,1,-93.648229999999998,45.500380000000000
4545,POP8TP3R,4546,family,181,44,4,-93.647909999999996,45.261519999999997
4546,PLT5JJ5K,4547,family,150,29,3,-93.647315978999998,44.650577545200001
4547,LOX1EU8S,4548,center,128,45,1,-93.646911621100003,45.341522216800001
4548,SUP3LW7X,4549,family,253,37,1,-93.646910000000005,44.864010000000000
4549,FCM7BO9B,4550,family,71,7,3,-93.646530151400000,44.651657104500003
4550,CLH1PC1Y,4551,family,99,11,2,-93.646510000000006,45.447969999999998
4551,TKY8ZE9T,4552,family,18,5,2,-93.646429999999995,45.698610000000002
4552,KTY1CR5F,4553,family,37,25,4,-93.646000000000001,45.749209999999998
4553,ZMC4ES7J,4554,center,385,75,3,-93.645899999999997,44.827030000000001
4554,NUD2XS6Q,4555,center,371,77,2,-93.645866393999995,44.826072692899999
4555,OWB3YP1Q,4556,family,97,45,3,-93.645126342799998,44.826713562000002
4556,LLE8YC5W,4557,family,115,17,1,-93.645020000000002,45.264740000000003
4557,EBB1JX7V,4558,family,232,38,4,-93.644450000000006,45.736020000000003
4558,XTR2UL1E,4559,family,63,49,2,-93.644256591800001,45.216400146500000
4559,XLH2GA0B,4560,family,184,45,3,-93.644189999999995,45.737380000000002
4560,SAX7YQ8W,4561,center,347,60,3,-93.643524169900004,44.654762268100001
4561,ENI7CJ8Y,4562,family,55,28,3,-93.643324000000007,44.657519999999998
4562,PQU8NJ4X,4563,family,176,13,4,-93.643272399899999,44.659172058099998
4563,HSQ5DH8Y,4564,center,114,87,2,-93.643150000000006,44.654829999999997
4564,TEY7MB0O,4565,family,296,24,1,-93.642989999999998,44.826070000000001
4565,WFX4KT4V,4566,center,116,33,1,-93.642524719199997,45.209926605200003
4566,FRN5QX4M,4567,family,243,18,4,-93.642430000000004,44.649819999999998
4567,SKJ1KU6W,4568,family,51,4,4,-93.642030000000005,44.651910000000001
4568,EXT0RB0O,4569,family,217,17,3,-93.641919999999999,44.816710000000000
4569,ZHP2NF7T,4570,family,213,50,4,-93.641840000000002,44.655310000000000
4570,HXV8NN5B,4571,family,150,43,3,-93.641807556200007,44.926830291700000
4571,XRG5WW3V,4572,family,299,5,4,-93.641450000000006,44.757469999999998
4572,RCW3EB9X,4573,family,254,37,3,-93.640749999999997,45.245150000000002
4573,PBH8AI8C,4574,family,125,11,1,-93.640720000000002,44.756529999999998
4574,ZZV0OH1B,4575,family,94,18,2,-93.639790000000005,45.239649999999997
4575,YIR7IC2J,4576,family,268,2,2,-93.639550000000000,44.648490000000002
4576,PEI5LF3Y,4577,center,380,38,3,-93.639529999999993,45.487189999999998
4577,DGB8NZ3Y,4578,family,153,50,2,-93.639480000000006,44.655329999999999
4578,IIY1HS1W,4579,family,175,37,1,-93.639472961400003,44.655097961400003
4579,GHB8UW7T,4580,family,143,30,3,-93.638909999999996,45.247700000000002
4580,RSI0JC3S,4581,family,184,21,4,-93.638769999999994,45.775919999999999
4581,YRV5XK3E,4582,family,182,32,3,-93.638351440400001,45.249900817899999
4582,LJR7YS5I,4583,family,106,23,3,-93.638221740700004,44.663303375200002
4583,OIB0KA2E,4584,center,477,60,3,-93.637010000000004,44.759129999999999
4584,XMZ3QB5S,4585,family,75,45,2,-93.636894226099997,44.667430877699999
4585,IAB9GC6P,4586,family,194,9,1,-93.636769999999999,45.223199999999999
4586,HKH3BJ1W,4587,family,48,46,2,-93.636734008800005,45.444450378399999
4587,KMY0AI4V,4588,family,19,21,4,-93.636409999999998,45.216870000000000
4588,HTY5LA5B,4589,center,109,86,4,-93.636399999999995,45.307040000000001
4589,AFS2OM1O,4590,family,128,26,3,-93.636260986300002,45.307571411100000
4590,IKW5PP6S,4591,family,107,4,2,-93.636229999999998,45.221280000000000
4591,VKA0GM1B,4592,center,390,69,4,-93.635890000000003,44.663379999999997
4592,CVO0FX0F,4593,family,273,47,1,-93.635329999999996,45.516790000000000
4593,INE6SX7S,4594,center,438,98,3,-93.635249999999999,45.443489999999997
4594,LUJ3ZQ8K,4595,center,139,34,3,-93.635030000000000,44.818860000000001
4595,YPG1JU3W,4596,center,291,51,1,-93.634850000000000,44.818190000000001
4596,MUA1YF0Y,4597,family,94,28,2,-93.633719999999997,44.755899999999997
4597,PVC7CS4F,4598,family,4,44,2,-93.633369445800000,44.817123413099999
4598,PIP3ZH2B,4599,family,105,22,2,-93.633229999999998,44.671550000000003
4599,BVW2MR4C,4600,family,48,31,2,-93.633210000000005,45.675170000000001
4600,TKF4GI7Y,4601,family,34,20,4,-93.633160000000004,44.817259999999997
4601,ZMJ0LQ5X,4602,family,56,3,1,-93.632797241199995,45.216251373299997
4602,BDD9OS1G,4603,center,202,48,4,-93.632790000000000,45.155340000000002
4603,NXJ3SS3A,4604,center,304,51,1,-93.632400000000004,45.216529999999999
4604,MLQ9YH6L,4605,family,229,34,2,-93.631760000000000,45.215600000000002
4605,FLS4GH1P,4606,family,277,2,2,-93.631362914999997,45.215698242199998
4606,FLG9PK3R,4607,center,300,53,1,-93.631019592300007,44.656684875499998
4607,GKT9MK8Z,4608,family,83,39,2,-93.630599975600006,45.541423797599997
4608,MSJ0XG3A,4609,family,283,15,3,-93.630470000000003,45.540900000000001
4609,NZF3RV7H,4610,family,48,13,3,-93.629660000000001,44.808360000000000
4610,QYL3GJ2W,4611,center,471,72,3,-93.629600524899999,45.218082428000002
4611,PGT5AK6W,4612,center,110,48,2,-93.629300000000001,45.216659999999997
4612,GQG3IM9C,4613,family,159,13,4,-93.629260000000002,44.666519999999998
4613,DLG4VL3G,4614,center,153,34,4,-93.628677368200002,44.836902618400003
4614,LZX4NQ5K,4615,family,19,23,3,-93.628649999999993,45.207880000000003
4615,GUN2DM1L,4616,family,49,49,1,-93.628242492699997,45.142398834200002
4616,IXO2LP5Y,4617,family,236,36,2,-93.627660000000006,45.318100000000001
4617,BIS4OE1O,4618,family,57,45,1,-93.626700000000000,44.768259999999998
4618,JPO2CK4T,4619,center,452,75,2,-93.626099999999994,45.686979999999998
4619,TJJ1NX9C,4620,family,2,48,1,-93.625569999999996,44.822719999999997
4620,IEH1AE7P,4621,family,45,47,1,-93.625119999999995,44.818069999999999
4621,TXM9FM6L,4622,center,320,42,2,-93.624639999999999,45.142550000000000
4622,YRT9NO7R,4623,family,300,33,3,-93.624420000000001,44.664999999999999
4623,YON9FO5Z,4624,family,131,10,1,-93.623916625999996,44.868549346899997
4624,MBP1ZQ1Z,4625,center,373,78,2,-93.623901367200006,44.666233062700002
4625,FRL4XG3C,4626,center,100,33,4,-93.622600000000006,45.213380000000001
4626,BRU8KQ6F,4627,family,90,16,1,-93.621700000000004,45.502209999999998
4627,YON6HF1B,4628,family,241,39,4,-93.620903015099998,45.502937316900002
4628,CRW4QG2V,4629,center,434,86,4,-93.620544433600003,44.807655334499998
4629,RNI1KF3A,4630,family,151,17,2,-93.620530000000002,44.625270000000000
4630,JAU1KJ5F,4631,family,238,2,1,-93.619960000000006,45.404980000000002
4631,QTX2VU0J,4632,center,142,41,2,-93.619500000000002,45.360939999999999
4632,WTC7PM4T,4633,family,284,26,3,-93.619489999999999,45.433059999999998
4633,HJC1FP7X,4634,family,55,25,1,-93.619330000000005,44.786050000000003
4634,NLQ3JV3M,4635,center,240,70,3,-93.619308471699995,44.819458007800002
4635,DBD6DM4V,4636,family,76,45,1,-93.619148254400002,45.310520172099999
4636,DOV0EO0V,4637,center,142,64,4,-93.618934631299993,47.265449523900003
4637,EUJ1ZQ1F,4638,family,199,22,3,-93.618930000000006,45.238410000000002
4638,IYM1OH5S,4639,family,41,27,4,-93.618780000000001,45.310130000000001
4639,WZB1JU4P,4640,family,66,20,2,-93.618660000000006,45.436129999999999
4640,HKW7UP3W,4641,family,231,25,4,-93.618240356399994,45.359275817899999
4641,ZSV2BY7D,4642,family,89,44,2,-93.617570000000001,44.820959999999999
4642,QJL1SM5K,4643,center,414,61,2,-93.617309570299994,44.934562683099998
4643,LTY5VW0R,4644,center,460,33,3,-93.617159999999998,44.933610000000002
4644,CUX8UP1Z,4645,family,91,31,2,-93.616661071799996,44.805046081500002
4645,VVL7PP9D,4646,center,463,27,1,-93.616600000000005,45.438200000000002
4646,IYL3AF9P,4647,family,176,6,2,-93.616271972700005,45.438198089600000
4647,CIW6YA4D,4648,family,205,11,4,-93.616000000000000,44.802799999999998
4648,JDG0SK9C,4649,family,149,47,3,-93.615859985399993,44.818088531500003
4649,QLO5WL4D,4650,family,220,2,4,-93.615150000000000,46.611089999999997
4650,UCQ6MX7S,4651,center,490,20,2,-93.614869999999996,45.840600000000002
4651,KSB1UW8P,4652,family,296,37,3,-93.614692688000005,44.815181732200003
4652,NYR4QG6J,4653,center,378,97,3,-93.613249999999994,45.735059999999997
4653,HGQ9KE5J,4654,center,389,34,1,-93.612889999999993,44.893369999999997
4654,ROL6NK5S,4655,family,102,2,2,-93.612655639600007,45.440265655499999
4655,SMJ4RP4B,4656,family,18,16,4,-93.612269999999995,45.348930000000003
4656,ODG9BR3R,4657,center,176,94,3,-93.612160000000003,47.247880000000002
4657,SYN3GQ1F,4658,family,1,13,1,-93.612049999999996,45.498640000000002
4658,KHP0GU6H,4659,family,224,36,2,-93.611969999999999,45.315040000000003
4659,YZY8SL1C,4660,family,126,14,1,-93.611829999999998,44.789130000000000
4660,WHC2PJ2Z,4661,center,111,96,1,-93.611663818400004,45.497932434100001
4661,XBL1HQ3H,4662,center,386,81,1,-93.611019999999996,44.819139999999997
4662,OYS7AN1W,4663,center,286,82,1,-93.611019999999996,45.479860000000002
4663,NKQ6KG0J,4664,center,470,22,4,-93.610669999999999,47.264659999999999
4664,RCR3VT6C,4665,family,125,43,2,-93.610519999999994,45.441929999999999
4665,PXT3TF0G,4666,family,160,17,4,-93.610129999999998,45.324710000000003
4666,CRH9SH2Z,4667,center,107,77,3,-93.610090000000000,44.399509999999999
4667,SYB6GX5N,4668,center,201,71,4,-93.609939999999995,45.439239999999998
4668,RFB7FH4K,4669,family,263,9,3,-93.609920000000002,45.298870000000001
4669,BRP8AG8U,4670,family,12,27,1,-93.609771728499993,45.298606872599997
4670,AIA4YW9D,4671,family,258,34,1,-93.609252929700006,45.297588348399998
4671,VFZ9JH7Y,4672,family,153,28,2,-93.609130859399997,44.825366973900003
4672,LNF5QH9Z,4673,family,106,43,3,-93.609026999999998,44.825460000000000
4673,WUT3ZV4N,4674,family,256,46,3,-93.609021999999996,44.825460000000000
4674,GSY5SD0F,4675,family,155,30,3,-93.609020999999998,44.825460000000000
4675,QXA1IJ1V,4676,family,203,0,4,-93.608890000000002,44.546340000000001
4676,EMJ6FF0Q,4677,family,116,30,2,-93.608840000000001,45.287559999999999
4677,JAW7AI9S,4678,family,144,24,4,-93.608238220199993,45.069644928000002
4678,FQX4DA1V,4679,center,368,54,2,-93.607479999999995,45.297069999999998
4679,JCB6HJ9D,4680,family,234,48,1,-93.607349999999997,45.334699999999998
4680,ERS4OZ9H,4681,family,117,36,1,-93.606700000000004,45.439900000000002
4681,SBW1YG2P,4682,center,100,31,4,-93.606681823700001,45.334690094000003
4682,ARF4RP7A,4683,family,120,11,4,-93.606099999999998,45.234900000000003
4683,FGH3GG3B,4684,center,389,28,2,-93.605999999999995,44.809100000000001
4684,VKW9FD2C,4685,family,125,9,2,-93.605680000000007,44.799990000000001
4685,DUD2OV1J,4686,center,128,55,3,-93.605419999999995,44.798810000000003
4686,SUG0IA3W,4687,family,173,18,3,-93.605300000000000,44.820709999999998
4687,NFS8GU5F,4688,family,53,27,1,-93.605260000000001,45.068910000000002
4688,ZSM7FV1N,4689,center,215,39,1,-93.604969999999994,44.902160000000002
4689,CRP5DY8G,4690,center,113,23,4,-93.604927063000005,44.890502929699998
4690,SPT5DW2V,4691,family,157,39,3,-93.604861999999997,45.238030000000002
4691,HDN6LT8K,4692,family,180,4,2,-93.604667663599997,45.234741210899998
4692,MAM9KE4J,4693,center,182,25,4,-93.604569999999995,44.800879999999999
4693,VYJ8QJ1B,4694,family,224,8,2,-93.604420000000005,44.890500000000003
4694,GNH6PN1P,4695,center,112,24,2,-93.604290000000006,45.435260000000000
4695,ROD0CM7B,4696,family,195,47,3,-93.604169999999996,44.818350000000002
4696,MHO1IR3N,4697,family,83,19,3,-93.603973388699998,44.822280883799998
4697,NZO6ZS2C,4698,family,196,30,4,-93.603965759299996,44.782951355000002
4698,LMK7BC6B,4699,center,343,72,4,-93.603439331100006,44.784690856899999
4699,CHO9KC1W,4700,family,276,39,4,-93.603179999999995,45.298189999999998
4700,WDJ2ZK0A,4701,center,255,55,4,-93.602806091299996,45.451316833500002
4701,LBZ6IE2J,4702,family,56,15,4,-93.602310000000003,45.571159999999999
4702,NUG7GO6S,4703,family,223,50,4,-93.602300000000000,44.808740000000000
4703,RAU1VY5Q,4704,family,7,13,4,-93.602180000000004,44.828850000000003
4704,ATO8NJ8Z,4705,center,369,37,3,-93.601982116700000,45.318244934100001
4705,WHA1HP5J,4706,family,60,27,3,-93.601870000000005,45.319600000000001
4706,JBT8ZG5C,4707,family,158,17,3,-93.601379394500000,44.105648040799998
4707,ADW0QT0J,4708,family,83,41,1,-93.601371765099998,45.482803344700002
4708,LOR0PH9M,4709,center,346,80,1,-93.601272582999997,45.601627349899999
4709,DBW6AY5I,4710,family,286,34,1,-93.600800000000007,46.930720000000001
4710,AIO6EQ1S,4711,family,270,18,1,-93.600530000000006,44.784669999999998
4711,HGU4ZN0U,4712,family,115,41,2,-93.600330000000000,44.803510000000003
4712,YZN5XT4J,4713,family,227,29,1,-93.599739999999997,45.436000000000000
4713,NGQ6KT0O,4714,center,370,39,4,-93.599182128899997,46.080692291299997
4714,FFD6TF9P,4715,family,58,49,1,-93.598460000000003,46.990639999999999
4715,XLR5QX2Y,4716,family,288,31,2,-93.598150000000004,44.790379999999999
4716,FKF5LP7W,4717,family,253,6,1,-93.597960000000000,45.326279999999997
4717,GJS7RS9B,4718,family,198,50,1,-93.597780000000000,44.787750000000003
4718,PIT8YJ2R,4719,family,85,11,4,-93.597719999999995,44.785600000000002
4719,MTK4GR4N,4720,center,480,51,3,-93.597488403300005,44.785667419399999
4720,ZDK7ER1D,4721,family,38,4,2,-93.597488403300005,44.803455352800000
4721,RIV6ST4L,4722,family,162,49,4,-93.597359999999995,44.803759999999997
4722,LAQ2QS6U,4723,center,198,21,4,-93.597210000000004,45.359540000000003
4723,ZOG1YZ1T,4724,family,196,42,2,-93.596770000000006,45.434069999999998
4724,YNP6RB7Y,4725,center,465,74,2,-93.596725463900000,45.359508514399998
4725,FDT1UQ2H,4726,family,39,2,1,-93.596717834499998,44.093303680399998
4726,OWU5YL7P,4727,family,254,37,2,-93.595886230500000,44.827484130899997
4727,HPU3QP1E,4728,center,204,22,3,-93.595884999999996,44.827350000000003
4728,LTZ6QG6U,4729,family,4,43,2,-93.595881000000006,44.827350000000003
4729,ZJS4RX8O,4730,family,3,38,1,-93.595753999999999,44.827320000000000
4730,VIC2VF2V,4731,family,34,40,3,-93.595751000000007,44.827320000000000
4731,OGF6UB9G,4732,family,49,15,2,-93.595540000000000,45.300780000000003
4732,QXF4QY8U,4733,center,347,29,4,-93.595309999999998,44.093670000000003
4733,VWI4VE1A,4734,family,166,18,3,-93.595190000000002,44.790939999999999
4734,MGG0MB3D,4735,family,103,2,3,-93.594960000000000,44.785960000000003
4735,JOU2FY1X,4736,family,187,8,4,-93.594880000000003,44.786149999999999
4736,XEX6IQ1I,4737,center,277,28,4,-93.594620000000006,45.738320000000002
4737,WTF7TT7S,4738,center,465,90,3,-93.594223022500003,44.990859985400000
4738,BET7CW2P,4739,family,234,19,3,-93.594093322800006,44.820926666299997
4739,TJA5RJ7I,4740,family,240,19,4,-93.594080000000005,45.567470000000000
4740,EAY7ZG2P,4741,family,290,31,1,-93.593789999999998,45.310600000000001
4741,HCM1KE0C,4742,family,58,6,1,-93.593643188499996,45.442939758300000
4742,LXZ2BF8H,4743,center,225,34,1,-93.593610999999996,44.806300000000000
4743,CHU0EX1K,4744,family,204,1,4,-93.592560000000006,45.440700000000000
4744,ZYR0AH7W,4745,family,236,12,3,-93.592489999999998,44.792499999999997
4745,ZIT0MT7C,4746,family,206,27,3,-93.592460000000003,45.510669999999998
4746,XYE5QB4F,4747,center,226,77,1,-93.591953000000004,46.993079999999999
4747,IHZ2ZQ9R,4748,center,391,43,1,-93.591952000000006,46.993079999999999
4748,HNI2MV6R,4749,family,8,42,3,-93.591950999999995,46.993079999999999
4749,VJA7PW6Q,4750,family,104,48,2,-93.591949462900004,46.993183135999999
4750,ZMW4JT4G,4751,family,257,7,4,-93.591660000000005,45.280000000000001
4751,YES2DE7P,4752,center,202,88,3,-93.590459999999993,45.353810000000003
4752,QLW1UR8U,4753,center,296,76,3,-93.589782714799995,45.495502471899997
4753,VHM7EA1Y,4754,family,134,34,1,-93.589720000000000,45.504410000000000
4754,GAO8LN8K,4755,family,242,23,4,-93.589299999999994,45.568579999999997
4755,VEC8WK6D,4756,family,168,10,1,-93.589020000000005,45.001690000000004
4756,JBT3FW3G,4757,family,66,27,3,-93.588920000000002,45.374130000000001
4757,UCJ5CM3H,4758,family,211,14,3,-93.588390000000004,44.444350000000000
4758,XGW3CK6B,4759,family,145,14,1,-93.588310000000007,43.692779999999999
4759,XQB9RI4P,4760,family,293,28,4,-93.588287353499993,43.692779541000000
4760,AUN0WU5Q,4761,center,459,100,1,-93.587549999999993,44.686920000000001
4761,NUT2OL4C,4762,family,6,22,2,-93.587181091299996,44.989303588900000
4762,PUG1XY6H,4763,center,431,55,3,-93.586669999999998,44.800539999999998
4763,TPU6JT0W,4764,family,140,28,2,-93.586420000000004,45.327210000000001
4764,PMQ4RI0Y,4765,family,206,35,3,-93.586380000000005,44.233449999999998
4765,EKH2WQ5B,4766,family,174,47,4,-93.586340000000007,45.320839999999997
4766,QRH9TP3S,4767,family,35,33,1,-93.585999999999999,44.800269999999998
4767,XBD6KS8K,4768,center,162,50,3,-93.585769999999997,45.286940000000001
4768,LCE7WU4U,4769,family,277,47,4,-93.585759999999993,44.453180000000003
4769,PXU7VN1I,4770,family,219,36,4,-93.585290000000001,45.198309999999999
4770,XBS3JR8W,4771,center,264,48,4,-93.585205078100003,44.801025390600003
4771,YUY2ZD9P,4772,family,246,45,4,-93.585110000000000,45.540579999999999
4772,CGR9BL4K,4773,family,224,44,2,-93.585020000000000,44.800829999999998
4773,HRT2CR8R,4774,family,241,12,1,-93.584990000000005,45.560920000000003
4774,GXK7QW8N,4775,family,189,12,3,-93.584890000000001,44.581609999999998
4775,EOS3LL7C,4776,family,178,15,4,-93.584152221699995,44.436603546100002
