providerid,uid,caretype,price,capacity,quality,provider_long,provider_lat
OKJ6ER0R,4936,family,118,22,4,-93.55502,45.42538
ECW5HS2A,4937,center,211,98,1,-93.55498,45.40652
IJZ8WM1N,4938,family,58,8,3,-93.55456,48.39941
NIT1OR8P,4939,family,297,16,2,-93.55428000000001,45.12661
HYR4HC7L,4940,family,81,26,1,-93.55399322509766,44.84748840332031
CAB5LP0B,4941,center,381,88,3,-93.55362,44.84748
NUM9AK0D,4942,family,279,45,4,-93.55345153808594,44.72124099731445
JUF8VD5O,4943,family,261,16,2,-93.5531,44.5517
CHF2SK4D,4944,center,375,37,4,-93.5531,45.30966
DOS0RN1K,4945,family,177,10,4,-93.55300140380859,45.3094482421875
LQE4LC0F,4946,family,269,43,2,-93.55257,45.32833
BWA8BJ4O,4947,family,61,4,3,-93.55229,44.78559
RQK5LT1K,4948,family,49,44,2,-93.55215,44.78624
TQT3WA5F,4949,family,110,19,1,-93.55180358886719,44.78110885620117
HQL4GX4J,4950,center,425,38,3,-93.55145263671875,45.33315658569336
JRF7LX6K,4951,family,56,29,3,-93.55145,44.78111
BPY6HS5K,4952,center,260,97,4,-93.55106000000001,44.78742
JUN9XY3Q,4953,family,25,19,3,-93.55092999999999,45.44883
FEL4SD2T,4954,family,28,39,3,-93.55083000000001,45.3155
ADC3FS8Z,4955,family,86,16,2,-93.55074000000001,47.16336
NZM2BE0M,4956,family,163,37,2,-93.55070000000001,48.39673
UTQ6ZS0D,4957,center,350,36,1,-93.55029296875,45.31841278076172
UUL6LM3I,4958,family,192,2,2,-93.55028,44.78639
BZB2LS9L,4959,family,67,39,4,-93.55024,44.78351
USJ8FP1P,4960,center,489,94,3,-93.55,45.31807
YQO1AH2Z,4961,family,137,5,4,-93.54986,45.27926
KEU6EE1A,4962,family,108,11,1,-93.54976000000001,44.78618
OBX8XU3K,4963,family,179,49,1,-93.54946,45.18089
KBV8XQ7K,4964,family,169,20,4,-93.54942321777344,44.78619003295898
QNB3CP5K,4965,family,263,45,4,-93.54899,45.32792
VSL7XB9U,4966,center,215,43,3,-93.5487,48.39729
BFC2WL3U,4967,family,24,26,2,-93.54846954345703,45.08540725708008
CLS8YP8R,4968,family,52,15,3,-93.54841999999999,45.39337
FSJ0ZS8P,4969,family,9,19,3,-93.54835,45.18952
GYQ2SG4W,4970,family,144,49,3,-93.54822,47.15281
OBK6FD1X,4971,family,166,40,2,-93.54744,47.22665
YSM7MW6S,4972,center,345,33,3,-93.54727935791016,45.46693420410156
WHH9JU9R,4973,family,11,19,2,-93.54727172851563,44.8515510559082
LCR8IX8D,4974,center,193,96,3,-93.54711151123047,44.85195159912109
XDJ7UC2P,4975,family,105,44,2,-93.54698999999999,45.46657
PTE3VA3P,4976,family,282,46,2,-93.54694000000001,45.32687
TBM2TN7X,4977,center,440,41,4,-93.54665,44.85189
BSH2JV5H,4978,family,74,10,2,-93.54640000000001,44.78384
LMD0XL2O,4979,family,158,7,4,-93.54571,44.87971
HTU7HY5C,4980,family,280,12,1,-93.54474999999999,44.88075
GOW4VN6F,4981,center,415,94,3,-93.5443115234375,45.49044418334961
RPK5OD6Z,4982,family,195,49,3,-93.54429,45.49103
ENS4XL6O,4983,center,327,98,2,-93.54428863525391,44.84314346313477
DIL0DY1K,4984,center,264,36,1,-93.54424285888672,47.22800827026367
MVB5DB1E,4985,family,88,7,1,-93.54402,44.84285
ZRE5UF6S,4986,family,209,30,1,-93.54395294189453,45.7902946472168
CCC5DR8Q,4987,center,297,53,2,-93.54369,45.43313
WRB8FS2I,4988,family,104,42,4,-93.54335,45.78966
ZTT1VX2D,4989,family,143,3,1,-93.54306030273438,44.7864990234375
IEP7AH6F,4990,center,336,34,2,-93.54270172119141,44.87161254882813
IFE0NP2N,4991,family,269,37,4,-93.54235076904297,45.2036018371582
IYD1UZ1W,4992,family,169,21,1,-93.54212,44.87172
ROP1JZ4L,4993,family,170,37,3,-93.54186,45.28541
FQR0NP8H,4994,family,238,49,1,-93.54173,44.84643
ZMX6BV2T,4995,family,94,47,3,-93.54134999999999,44.85829
WPY1ZX4O,4996,family,51,33,4,-93.54057312011719,45.20549392700195
IPQ7YB3W,4997,center,371,70,2,-93.54048,45.20526
BEI8GH0E,4998,family,169,21,1,-93.54031372070313,47.17182159423828
WUW1JL8G,4999,family,260,16,3,-93.54020690917969,45.23490142822266
FRU5PB9S,5000,family,29,19,4,-93.53982000000001,47.17141
RPW1CG2H,5001,family,217,25,1,-93.53913116455078,45.45545196533203
UKF4QC8X,5002,family,85,7,3,-93.53865999999999,45.31309
VTF8KT8L,5003,family,281,37,2,-93.53852000000001,47.23825
RUU0NM5Q,5004,family,211,39,1,-93.53838,44.87313
ODY2AD4J,5005,center,406,43,1,-93.53836,47.2231
DFB6DO1L,5006,family,35,8,1,-93.538,44.83031
ZRW2TG4Q,5007,center,355,34,1,-93.53778,45.21812
XRR0VW4C,5008,family,281,7,4,-93.53770446777344,44.77030181884766
FSG8MO8M,5009,family,190,44,2,-93.53762054443359,45.23636627197266
ZDE4FJ7I,5010,family,164,0,3,-93.53749847412109,47.24698638916016
PTA5KC7T,5011,family,72,31,4,-93.53705596923828,44.53288650512695
YZG1YU2H,5012,center,359,83,2,-93.53651428222656,44.79526138305664
HTF1RW1V,5013,family,96,6,1,-93.53623,47.22513
NBP3OD8Y,5014,center,350,61,3,-93.53604125976563,45.44361114501953
KKW6GV2H,5015,family,224,15,1,-93.53598,45.44274
MUI1NE3I,5016,family,117,48,2,-93.53536,44.779
UBP0KK1P,5017,family,148,1,4,-93.53498840332031,44.78060150146484
DFY2YE8Z,5018,family,74,40,3,-93.53485000000001,45.44652
QMG7JH9S,5019,family,90,48,1,-93.53464,44.78063
VQN6NT7T,5020,family,138,43,2,-93.53447,45.03844
QAH5PI4A,5021,family,107,28,2,-93.53369140625,45.20709228515625
ZXG3BM8I,5022,center,143,70,3,-93.53352,44.79118
LFT0DQ4E,5023,family,213,18,4,-93.53335571289063,44.7734375
SMJ3JH1X,5024,family,150,20,1,-93.53328000000001,44.78962
FBW9UH4N,5025,family,25,49,1,-93.53318023681641,44.85530090332031
PYA0AO2R,5026,family,71,28,4,-93.53310000000001,45.28398
GWS9DS5E,5027,center,335,48,1,-93.53299,45.23502
QAQ4VW0G,5028,family,217,13,1,-93.53298,44.79173
ZHS1VB0Y,5029,center,484,22,2,-93.53216999999999,45.44742
RQW8BE4H,5030,center,496,66,4,-93.53201,44.78254
QIZ5NK5X,5031,center,426,89,1,-93.53187,45.04483
ICB5SO6R,5032,center,410,61,4,-93.53186798095703,44.78410720825195
VHB9UP0E,5033,family,73,22,2,-93.53131999999999,44.86162
DPF5YH2N,5034,family,90,39,1,-93.53009,47.21472
UAW3AO6J,5035,center,413,68,4,-93.52986,44.78541
DNI8JW1S,5036,center,239,35,4,-93.52982330322266,44.78517532348633
ECS6HE8H,5037,family,267,29,3,-93.52978515625,47.24066543579102
HLN8CP5B,5038,family,190,47,3,-93.52933502197266,44.90908050537109
GEL3NJ8C,5039,family,134,26,3,-93.529296875,44.7856559753418
JUY9KA4V,5040,family,218,18,3,-93.52907500000001,47.24118
MDM5PJ2X,5041,center,228,50,2,-93.52907399999999,47.24118
WYL5KH2W,5042,center,164,24,2,-93.529072,47.24118
LHY9VX1M,5043,center,464,56,3,-93.52907,47.24118
QBU1DJ3R,5044,family,181,8,3,-93.52902221679688,45.28923034667969
GOY5OI9Z,5045,family,116,27,4,-93.529021,45.28895
BNZ0IF2V,5046,center,246,54,3,-93.52803,47.22981
RWV5ZS8G,5047,family,168,17,4,-93.52791000000001,45.29005
HDO5XU7L,5048,center,139,69,4,-93.52784,44.08256
EWM8DQ5F,5049,family,185,48,2,-93.52757263183594,45.58158874511719
PEG4NA7J,5050,family,151,13,4,-93.52719999999999,47.22458
PWA2LN1L,5051,family,222,45,2,-93.52714538574219,45.29464721679688
LQA0LS1V,5052,family,128,30,4,-93.52701,45.2917
QMW9ZC1F,5053,family,122,0,1,-93.52683258056641,47.22013473510742
QFQ2XX9I,5054,family,269,14,1,-93.52679000000001,45.29453
BDZ4XK6I,5055,family,74,14,4,-93.526571,47.22763
GEJ1LW8N,5056,center,255,25,1,-93.52657000000001,47.22763
ACK3CE7I,5057,center,105,70,2,-93.52607999999999,47.22043
RDS3QO0R,5058,center,483,40,1,-93.52598999999999,44.79261
MLD6UW0Y,5059,family,103,37,2,-93.52587890625,47.25309371948242
DWI3MA2B,5060,family,134,7,1,-93.52552795410156,44.79393768310547
XLZ3UQ2I,5061,family,16,21,3,-93.52519,45.20914
JQY3HB8Q,5062,center,288,69,3,-93.52510833740234,47.21871948242188
SYE0ZT8C,5063,family,154,44,2,-93.52495,47.21866
MHH7GL0R,5064,family,22,36,2,-93.524844,44.79403
PBW0TX2P,5065,family,40,34,2,-93.524843,44.79403
CEZ6HZ4X,5066,center,197,48,1,-93.52467,47.25336
IQP5MH3X,5067,center,221,53,1,-93.52455000000001,45.32078
DUE0RP4K,5068,family,254,29,4,-93.52426147460938,45.29072189331055
LDS5CD8O,5069,center,138,60,3,-93.52422,47.22902
XER8JF8Y,5070,family,59,2,4,-93.52367,45.32074
XMW5CV9W,5071,family,285,15,4,-93.52351,44.77237
YEM9SS1X,5072,family,81,24,4,-93.52349853515625,44.77259063720703
WVS0CO4I,5073,center,407,86,1,-93.52343999999999,44.97552
ZYU3BX4Z,5074,family,76,14,2,-93.52342,44.78124
XPR7BB5P,5075,family,123,41,3,-93.52333831787109,44.78097534179688
KOO5KG8I,5076,family,209,12,3,-93.5226,45.31768
SWN6WU7G,5077,family,168,48,3,-93.52244,44.77733
DBD4IV8S,5078,family,293,16,3,-93.52242279052734,44.77342224121094
ONV9PS9S,5079,family,185,8,4,-93.52220153808594,47.23725509643555
KKW5CK3A,5080,family,148,26,2,-93.52203,44.7932
BHF7CP6J,5081,center,316,51,3,-93.52193,44.40588
MZC4TJ6E,5082,center,229,41,1,-93.52164999999999,44.77286
XZC4WP2P,5083,family,44,29,3,-93.52164000000001,47.2307
BSV6YZ1V,5084,center,417,22,1,-93.52152252197266,44.7888298034668
OAU0UK7P,5085,center,124,87,4,-93.52144,45.0247
ZFE3ZU9R,5086,center,257,69,2,-93.52053070068359,47.2376708984375
WWI3RO8A,5087,family,84,18,3,-93.52050018310547,45.51730728149414
JLM8LS3U,5088,family,236,45,2,-93.52025,44.88619
AFH8YH5Z,5089,center,481,63,2,-93.52025,45.48399
KSJ7IA3V,5090,center,196,74,1,-93.5201,45.5179
IKH7XO4I,5091,family,116,42,3,-93.51962,47.24057
ZGC0QP1Q,5092,family,132,22,1,-93.51936000000001,44.78164
QEM5YG0M,5093,center,360,39,1,-93.51934814453125,44.86708450317383
IDH0YX2O,5094,family,167,24,1,-93.51934,44.86683
UKP6IP2S,5095,family,119,0,2,-93.51884,44.76757
URL7SH4B,5096,family,94,22,1,-93.51882000000001,44.08577
LHZ5DO8U,5097,center,416,85,2,-93.51860000000001,44.87766
ZRB1BW4T,5098,center,405,61,3,-93.51853,44.89192
DHZ9UY4M,5099,family,35,16,3,-93.5181,47.24222
SYR0AV9E,5100,center,360,96,2,-93.51765,44.78529
GCX1PW9R,5101,family,292,38,2,-93.51762390136719,47.24190521240234
LWP0RP4I,5102,family,38,30,4,-93.51750946044922,44.86691284179688
THQ8MJ6A,5103,family,148,23,1,-93.51747131347656,45.02236175537109
BSB0NI4G,5104,center,283,73,3,-93.51747,44.78583
NJA1EJ0E,5105,family,92,45,4,-93.51731,44.90084
JLX6AW2A,5106,family,183,24,4,-93.51715087890625,44.79586410522461
QMC4AJ6W,5107,family,158,3,2,-93.51715,47.23857
BXP1XJ7U,5108,family,91,11,3,-93.51694999999999,44.7862
GUJ4VQ5X,5109,family,164,9,2,-93.51690000000001,44.88365
IHZ2JF4O,5110,center,253,27,3,-93.51689910888672,44.88332748413086
SGE4UN8K,5111,family,199,24,3,-93.51686859130859,44.77921295166016
TBG2CH7Q,5112,family,6,49,4,-93.51666,44.79558
DOB0JM5P,5113,family,66,34,1,-93.51664,44.87623
MFK5GS3V,5114,family,195,28,2,-93.51633,44.78733
DJY9TS2M,5115,family,191,26,3,-93.51608276367188,47.23725128173828
NGH2ZT6H,5116,family,106,39,4,-93.51604,44.77982
ZMW4GL2L,5117,family,195,20,3,-93.51598358154297,45.30900955200195
ZZM3SS8K,5118,family,35,15,2,-93.51576232910156,44.78897857666016
AQX7XV5V,5119,center,492,81,2,-93.51542000000001,44.78897
ARE1NN3O,5120,center,324,71,1,-93.51515197753906,44.07323837280273
UPH2NA0D,5121,family,52,8,3,-93.51509,45.26794
EJQ7JG7R,5122,family,175,48,3,-93.51501,44.785
AFG2RI2L,5123,center,249,84,3,-93.51438,47.226
EEZ5CU1G,5124,family,191,24,1,-93.51436,44.77084
RDL3PI1U,5125,family,158,1,3,-93.51427,44.80035
CWF3KN9J,5126,family,220,35,4,-93.51419067382813,45.34876251220703
BBT3CC9L,5127,family,77,27,1,-93.51367999999999,44.77029
ODT0PJ0P,5128,family,287,6,4,-93.51363372802734,44.7755241394043
ASB4ZI5J,5129,family,38,28,1,-93.51360321044922,44.07424163818359
PSQ2CJ9R,5130,family,217,46,3,-93.51357,44.00686
CAL2UB3T,5131,family,192,1,1,-93.51345000000001,47.24794
ZBX0JV1B,5132,family,27,30,1,-93.51331,44.0736
CJZ7WG3K,5133,family,105,46,4,-93.51311,45.43773
BEU9AB0L,5134,family,185,21,3,-93.51299,45.30889
GJK5US6M,5135,family,136,6,1,-93.51278000000001,45.43607
BDL8TN1V,5136,family,186,25,4,-93.51254272460938,44.09116363525391
LJP2MS5O,5137,family,249,29,4,-93.5123,45.06877
QJV7TP7W,5138,center,126,81,3,-93.51204,45.34924
QVC9NJ9C,5139,family,218,9,3,-93.51179999999999,44.78307
TIR5TN8J,5140,family,114,47,1,-93.51124,44.97193
JDJ9HQ6T,5141,center,217,73,3,-93.51109,44.08654
CLG9SC2O,5142,family,84,47,3,-93.51102,44.94014
GHD4CP2G,5143,family,267,38,1,-93.51091,45.40926
WVV8FN8A,5144,center,469,91,3,-93.5107421875,44.07764053344727
DIU4HV8D,5145,center,143,89,2,-93.51031999999999,45.11191
CWE3FB2P,5146,family,291,9,3,-93.5097,44.86104
BSQ2PJ3P,5147,family,35,5,3,-93.50965118408203,44.86042404174805
XPS8HA6I,5148,family,145,5,4,-93.50960000000001,44.09199
QUY1RV2L,5149,center,303,96,1,-93.50937,44.76962
OVV8QS2I,5150,family,66,46,4,-93.50896453857422,45.10259628295898
LOQ1RR5U,5151,family,26,12,2,-93.50887298583984,44.08029556274414
DSW8WA2Z,5152,family,101,48,2,-93.50863,45.03463
YAC8AG3S,5153,family,192,45,3,-93.50846,44.75832
YFG0VR1F,5154,center,104,70,1,-93.50775,44.75338
LGH7NM2E,5155,center,300,81,1,-93.50753,45.12336
MRE1IZ7T,5156,family,70,6,2,-93.50744,44.06992
MVA2LG4B,5157,center,445,61,2,-93.50732421875,44.78736114501953
DGA0AS3I,5158,family,201,0,2,-93.50731658935547,44.78414535522461
NQH7EG8W,5159,family,57,15,3,-93.50731,44.57078
LXE8JP4U,5160,center,242,77,4,-93.5072021484375,44.78452301025391
KYD4EI1J,5161,family,224,3,2,-93.50621032714844,44.91254043579102
ZJI0QL4M,5162,center,407,26,2,-93.50508880615234,44.85115432739258
DXT2EV0X,5163,family,96,14,3,-93.50493,44.90419
AHR9FP7K,5164,family,58,33,4,-93.50485229492188,44.82733154296875
LMV1US7J,5165,center,471,43,2,-93.50478,44.48873
QAM8MR5M,5166,family,155,6,1,-93.50451,44.78856
TZJ4XK7P,5167,family,179,33,1,-93.50438,44.85086
PZY2CF8H,5168,family,183,2,4,-93.50431060791016,45.00161361694336
OLG7MD4K,5169,family,293,27,4,-93.50426,44.83193
ZEF3WT1Q,5170,center,416,51,1,-93.50411,45.00109
ZKM2HE8T,5171,center,315,97,4,-93.50399,44.86062
POT3WG8V,5172,center,316,38,3,-93.50399,44.86119
RFT9WX0S,5173,family,224,13,3,-93.50391999999999,44.06977
FYS4PL4G,5174,family,68,22,1,-93.50377,44.87559
LOS1WN4J,5175,family,51,49,2,-93.50309,44.29682
TTB7ZT6P,5176,family,279,1,1,-93.50275000000001,45.29333
SFC3QR6O,5177,center,487,33,4,-93.50263977050781,45.07039260864258
FRY2XV3C,5178,family,29,37,4,-93.5026,45.0701
CGG0VP5R,5179,family,121,39,4,-93.50237,44.09616
UHZ3DA9K,5180,center,237,56,2,-93.50227099999999,44.99474
REE0EU4K,5181,family,170,30,1,-93.50188,44.09763
AMS2FD4D,5182,family,103,9,1,-93.50175476074219,44.79561233520508
XAT3ZY1B,5183,family,178,33,2,-93.50112300000001,44.07778
XHY0LB9B,5184,family,239,16,4,-93.501122,44.07778
BDM1OP2U,5185,family,267,1,3,-93.5009,44.90568
ACU3LZ6E,5186,family,50,50,3,-93.50029754638672,44.06709289550781
BIX2WC6B,5187,family,76,32,2,-93.50018,44.87425
GEU1BU4M,5188,family,281,8,4,-93.50012,47.22627
CTT8WX0Z,5189,family,90,6,3,-93.50001,45.01239
JJE0WU2I,5190,family,161,8,2,-93.49994,44.88998
ZLY2QM2U,5191,center,482,99,1,-93.49978,44.07976
BKJ8EU6R,5192,family,75,14,1,-93.49915313720703,45.09957122802734
WLF4RC0X,5193,family,37,48,3,-93.49893,45.09399
JMH1OV5I,5194,family,210,37,4,-93.49891662597656,44.94091033935547
PBZ6XV5I,5195,family,230,15,3,-93.49839,44.77031
BZX6GC7A,5196,family,165,14,1,-93.49788,44.87059
XLS5KI4I,5197,center,465,86,3,-93.49759,44.88689
TOC5NP0G,5198,family,194,30,3,-93.49753,44.76822
QTL8LJ5I,5199,center,131,28,3,-93.49714,44.78227
TRT4SC1P,5200,family,236,40,3,-93.4970703125,44.77138137817383
WTB1LR1J,5201,family,205,20,2,-93.49699,43.89628
IGK3MY3D,5202,family,106,16,1,-93.49668,44.94877
MKS6CE2K,5203,center,228,23,4,-93.49657999999999,47.23035
CBW3BR5B,5204,family,221,19,1,-93.49606323242188,44.79462051391602
XCE6UP5G,5205,family,40,26,2,-93.49578,45.09266
BLV0RW7U,5206,center,428,26,2,-93.49577331542969,44.77172088623047
PMS5WW4T,5207,family,201,37,3,-93.49575805664063,44.88114929199219
IBY2AH1B,5208,family,58,38,1,-93.49542200000001,43.89142
KXE5SD9X,5209,center,280,72,4,-93.49538,44.7718
WHW0AB5J,5210,center,377,54,4,-93.4953,44.88165
SYL4PO4R,5211,family,239,15,4,-93.49527740478516,43.89151382446289
MOT7QG3L,5212,family,247,12,4,-93.4952,47.22874
YTU9OI3V,5213,family,224,25,4,-93.49500274658203,44.08692932128906
TUZ6WO3U,5214,family,212,7,1,-93.49440765380859,44.78646850585938
HSD1DQ5T,5215,family,262,25,3,-93.49440765380859,45.09491729736328
YNQ1VU8S,5216,family,133,22,4,-93.49417,45.02055
QQE4KQ3W,5217,family,173,24,1,-93.49395,44.79567
QOB8CM1R,5218,family,33,47,3,-93.49391,44.0365
BED3NZ2M,5219,family,150,1,3,-93.49382,44.0752
KIF4BG5B,5220,center,375,32,3,-93.49365234375,44.79613876342773
ISN6TV6Q,5221,family,163,2,4,-93.49365,45.08198
RVH3XM0R,5222,center,449,31,3,-93.49339999999999,44.071
XFO5FA3X,5223,family,5,19,2,-93.49291,44.94161
NIN1UR2R,5224,family,148,3,2,-93.4927978515625,44.03685760498047
FLS4QP6K,5225,family,114,44,1,-93.49256,44.76194
LMK9DB2H,5226,family,192,23,3,-93.49254000000001,44.78331
ZOO6WC1E,5227,family,10,46,2,-93.49197387695313,44.84833145141602
GLV0BK7U,5228,family,205,32,3,-93.49165000000001,44.84889
AJW8DN9X,5229,family,61,30,3,-93.49073,43.89028
MUB2WS4Y,5230,family,129,42,2,-93.49046,44.90732
TSK4NI8D,5231,family,135,5,2,-93.49014,44.76803
VOE4IK7I,5232,family,13,5,2,-93.49,47.24017
IVQ7TS4D,5233,center,377,48,2,-93.48976,44.77465
SJK3XU2U,5234,center,297,98,3,-93.48891999999999,44.85825
EWY2UQ8P,5235,family,51,25,4,-93.48863220214844,45.03275299072266
FRB3CV0C,5236,family,94,26,3,-93.48773,43.50595
IEF3VY2U,5237,family,173,39,2,-93.48769,44.91634
PML0VB0I,5238,family,95,32,2,-93.48711,45.31467
YRZ4OF3M,5239,family,112,36,4,-93.48667,44.76596
UWT6OR8E,5240,family,250,5,2,-93.48616,44.8614
NEU7VU2V,5241,center,337,74,1,-93.48599,44.88207
RUT9WE9R,5242,family,12,43,2,-93.4857177734375,44.76730728149414
LOX0TY6E,5243,center,493,22,1,-93.48571,44.90445
BFL9SD1F,5244,center,328,77,2,-93.48569999999999,44.76763
GIH5VV0B,5245,family,82,26,4,-93.48562,47.20933
XUX5IJ3E,5246,family,194,17,2,-93.48551940917969,44.78234100341797
NEP6NF5W,5247,family,10,24,1,-93.48551940917969,44.86141967773438
BWH8IN9O,5248,family,124,17,1,-93.48544,45.3167
VTW0KJ7T,5249,family,250,39,4,-93.48533000000001,44.76759
VTY1TB8J,5250,center,443,80,1,-93.48466999999999,45.11026
ITC8DX8D,5251,center,123,95,1,-93.48430999999999,44.98117
KMZ2DY2C,5252,family,191,42,4,-93.48412999999999,44.86463
DER4AH3C,5253,family,10,15,1,-93.48399000000001,44.94014
EXZ5RJ3Q,5254,family,204,13,3,-93.48383,44.76924
RUM5SL7L,5255,family,189,27,4,-93.48350000000001,44.76195
RAV0PE8D,5256,center,409,81,1,-93.48342132568359,44.76915740966797
RML9FJ2A,5257,family,94,3,2,-93.48321,44.86461
YUT8BM0U,5258,family,45,6,1,-93.48299,44.7692
BUW3EY7M,5259,family,83,38,4,-93.48281097412109,44.7617073059082
XQG4TN4W,5260,family,282,49,4,-93.48258,44.76194
VDT4VV5X,5261,family,60,25,1,-93.48213,44.76139
TMI5YN5Z,5262,family,246,7,2,-93.48179,45.10863
WTU7JF4T,5263,family,134,10,3,-93.48134,44.76231
BNS2LE8F,5264,center,238,87,4,-93.48112999999999,44.84654
MYJ8AB9Z,5265,center,135,89,3,-93.48090999999999,44.76136
BPY6WS5N,5266,center,217,29,4,-93.48083,44.76911
EDF8KJ6T,5267,family,145,24,1,-93.48062,45.21059
OFA5ZW7T,5268,family,209,50,1,-93.48054999999999,45.08179
QFT9LH4B,5269,center,404,91,2,-93.48036000000001,45.25903
CHI1JK1Y,5270,family,190,39,1,-93.47978000000001,45.02623
DYZ8NB0K,5271,family,217,4,3,-93.47958,44.86744
KGH7MI0U,5272,family,139,15,3,-93.47927,44.78177
OFF2AW4C,5273,family,20,26,4,-93.47920989990234,44.76189804077148
JYU5VN2V,5274,center,255,92,1,-93.47897,45.127
CSA4CU6H,5275,family,17,2,2,-93.47873,45.04882
AGV0NS6P,5276,family,275,14,1,-93.47863,45.10316
MWS9SD9U,5277,family,199,19,2,-93.47819519042969,44.78179168701172
ONK6UE1H,5278,family,220,20,1,-93.47796630859375,45.02755737304688
ENO7XW6R,5279,family,274,5,2,-93.47787475585938,44.76329040527344
XNH5OV8B,5280,center,282,39,4,-93.47754000000001,44.76329
MZX8QI9X,5281,family,279,22,1,-93.47681427001953,45.08115005493164
AZA9LR7U,5282,family,29,12,4,-93.47627,44.76245
WAG0YM7O,5283,family,266,46,4,-93.47615999999999,45.06094
DCM9PS4P,5284,center,486,73,2,-93.47575000000001,44.76148
AWK9IZ8M,5285,family,273,8,2,-93.47573,44.76249
MGS0GI9T,5286,family,2,25,2,-93.47528,44.98294
VIM8TH9F,5287,family,275,12,2,-93.47517000000001,44.83725
OIW2TE1B,5288,center,289,91,2,-93.47431182861328,45.04097747802734
BDL2JM5A,5289,family,121,1,4,-93.47431,45.04123
EMY5LK9G,5290,family,204,14,4,-93.47349548339844,44.08654022216797
UIO4HI8G,5291,center,490,45,2,-93.47347000000001,44.74005
FHA4US2X,5292,family,45,43,2,-93.47318,45.12309
TSJ1RX7Z,5293,family,125,45,3,-93.47310638427734,44.09646987915039
UBJ7ZT5T,5294,family,208,18,2,-93.47299,45.08291
NYK4FA4T,5295,family,217,26,1,-93.47295379638672,44.96554565429688
YWR3SX5L,5296,family,104,17,3,-93.47293090820313,44.83649444580078
WFZ6PY4F,5297,family,67,28,4,-93.47284000000001,45.10805
AET1TO7W,5298,family,106,16,3,-93.47278,44.76344
OPE9YD4Z,5299,family,237,22,1,-93.47275999999999,45.12855
VIM9KM9B,5300,center,390,96,3,-93.47221999999999,44.97179
EPX6XC7T,5301,family,234,28,3,-93.47125,45.12255
DPT7NA0F,5302,center,280,78,1,-93.47099,45.12223
FSQ5DK0V,5303,family,10,43,4,-93.47069999999999,45.12028
FQI1FS8W,5304,family,146,5,3,-93.468542,44.89643
FXY4JL0Y,5305,family,143,2,1,-93.468541,44.89643
TGK1MN4C,5306,family,28,8,4,-93.4682,44.98872
LFO9YB4M,5307,family,22,1,3,-93.46783000000001,44.93062
WAZ3LU7U,5308,center,333,79,4,-93.46724,44.85025
WBM4CQ9E,5309,family,84,23,4,-93.46684000000001,44.92496
CLO1QO6X,5310,family,26,45,2,-93.46683,45.1038
YHH0KN5N,5311,family,213,1,2,-93.46681976318359,44.85329055786133
PFG0MO0A,5312,center,448,43,4,-93.46653747558594,44.66437911987305
BFF3CJ5O,5313,family,175,25,3,-93.46590000000001,44.87936
XIN1TO5H,5314,center,172,85,3,-93.46533203125,45.24103164672852
VLJ2VX1D,5315,family,184,18,2,-93.46522,45.01385
ANR3BL2O,5316,family,244,14,1,-93.46519000000001,44.99188
FNI3FW4M,5317,center,258,26,3,-93.46414,44.9003
OJD0BY3X,5318,family,15,39,4,-93.464111328125,45.79164123535156
WKN2XI9F,5319,family,123,49,3,-93.46329,45.37341
HKV0RS2S,5320,family,20,8,2,-93.46286000000001,45.15118
TMU8UK8V,5321,center,421,20,2,-93.46279,44.72682
DXP9AR0V,5322,family,54,6,3,-93.462752,45.12602
XCQ7CO3D,5323,center,286,87,2,-93.462751,45.12602
XJM0JT9T,5324,family,75,19,2,-93.46207,44.70629
EJI7VF6N,5325,family,267,2,2,-93.46201000000001,44.99922
SZB0SZ7C,5326,center,249,98,1,-93.46147000000001,44.71319
VXL4RZ0J,5327,family,45,20,2,-93.46140289306641,45.01454162597656
UUL1MC8M,5328,family,283,1,2,-93.46133,44.7769
SQF3SZ5R,5329,family,95,35,3,-93.46099,45.07876
MRK3QX0P,5330,center,129,70,1,-93.46087,45.01454
LOR3ZP8L,5331,center,353,89,4,-93.46059,44.85344
OZS7ER1M,5332,family,12,9,4,-93.46032200000001,44.85876
